step,wall_time,value
2854,1749570503.8721302,1.5800535678863525
2859,1749570506.457376,0.7382449507713318
2860,1749570506.9737659,0.9177977442741394
2862,1749570508.0120609,0.9887136220932007
2863,1749570508.5354931,0.6658082604408264
2870,1749570512.226162,1.0358527898788452
2873,1749570513.797754,1.3143950700759888
2885,1749570520.021003,0.21345199644565582
2889,1749570522.094296,0.6911057233810425
2896,1749570525.705823,1.094131588935852
2903,1749570529.320301,0.9893474578857422
2906,1749570530.924233,1.6099801063537598
2911,1749570533.523741,1.5596799850463867
2913,1749570534.54463,0.6763554811477661
2920,1749570538.144309,0.8997380137443542
2923,1749570539.6871328,0.7237774729728699
2934,1749570545.3455548,1.0963289737701416
2935,1749570545.862999,1.2341821193695068
2936,1749570546.387226,0.7311719059944153
2937,1749570546.902456,0.9817097187042236
2938,1749570547.4204018,0.9020236134529114
2947,1749570552.124767,0.40481507778167725
2949,1749570553.1572921,1.2072045803070068
2953,1749570555.210902,0.7282658815383911
2955,1749570556.247416,0.9811506867408752
2957,1749570557.276373,1.0218889713287354
2959,1749570558.3047192,1.021409511566162
2975,1749570566.5698419,0.9120692014694214
2991,1749570574.888874,0.8902385830879211
2992,1749570575.406409,0.8724538087844849
2995,1749570576.96086,1.4248543977737427
2999,1749570579.026103,1.1874877214431763
3005,1749570582.113638,0.8461564779281616
3006,1749570582.625331,1.047865390777588
3008,1749570583.656878,0.8786357641220093
3009,1749570584.1768498,1.5847123861312866
3011,1749570585.21037,1.1590594053268433
3015,1749570587.273632,0.9097077250480652
3036,1749570598.220623,0.7771069407463074
3039,1749570599.782666,0.8404825925827026
3045,1749570602.9409,1.2277907133102417
3052,1749570606.941921,0.5421881079673767
3054,1749570608.13083,0.6760352253913879
3057,1749570609.9308841,1.2677162885665894
3059,1749570611.178292,0.9337857961654663
3060,1749570611.790841,0.9001461863517761
3064,1749570614.241167,0.8613455295562744
3082,1749570624.9359848,1.0224685668945312
3089,1749570629.189433,1.0525590181350708
3102,1749570637.1487,1.1890863180160522
3107,1749570640.207267,1.4479146003723145
3109,1749570641.437602,1.6115742921829224
3118,1749570646.986954,1.272228717803955
3127,1749570652.5804029,1.423293113708496
3132,1749570655.6605299,2.140240430831909
3133,1749570656.274657,2.0151925086975098
3135,1749570657.5124009,1.2950836420059204
3144,1749570663.0993931,1.1645900011062622
3145,1749570663.730643,2.9574427604675293
3160,1749570673.071241,1.9291341304779053
3163,1749570674.926702,2.0919418334960938
3166,1749570676.808766,2.2784860134124756
3167,1749570677.4317088,1.6045279502868652
3181,1749570686.209749,0.520897388458252
3185,1749570688.726065,2.218991756439209
3186,1749570689.360138,1.4892936944961548
3187,1749570689.9809449,1.7080204486846924
3188,1749570690.615092,0.8101901412010193
3192,1749570693.17435,1.5413002967834473
3196,1749570695.68122,1.73580002784729
3202,1749570699.466385,1.4644694328308105
3203,1749570700.1012402,1.6733826398849487
3222,1749570712.053254,0.9648327231407166
3224,1749570713.348583,0.9524340033531189
3228,1749570715.9117289,1.2039273977279663
3229,1749570716.560467,0.8691107630729675
3248,1749570727.4930098,1.3058737516403198
3249,1749570728.039096,1.7282830476760864
3271,1749570741.7260969,1.7309761047363281
3280,1749570747.479743,1.7732597589492798
3295,1749570776.640388,1.4218517541885376
3297,1749570777.8830929,1.4226640462875366
3308,1749570784.707476,1.6251059770584106
3328,1749570796.9854562,2.0343778133392334
3333,1749570800.022605,1.6487228870391846
3334,1749570800.632133,1.2944927215576172
3342,1749570805.5334148,1.2555441856384277
3343,1749570806.149261,0.9324803948402405
3344,1749570806.756265,1.2912319898605347
3351,1749570811.064436,1.5413193702697754
3354,1749570812.9163241,1.1341800689697266
3363,1749570818.4319758,0.9205110669136047
3365,1749570819.6562188,1.1994996070861816
3368,1749570821.4923542,1.3104090690612793
3369,1749570822.1016011,1.3256115913391113
3370,1749570822.712915,1.0696799755096436
3372,1749570823.928579,1.0799756050109863
3378,1749570827.5752032,0.8310973048210144
3381,1749570829.416129,0.6462022066116333
3391,1749570835.576332,1.0653657913208008
3398,1749570839.832263,1.479962706565857
3400,1749570841.009614,1.2676219940185547
3405,1749570843.910089,1.2347332239151
3411,1749570847.319225,0.9661943912506104
3416,1749570850.1609101,0.8474531173706055
3417,1749570850.733013,0.9794114828109741
3427,1749570856.451169,0.3384256362915039
3428,1749570857.01325,1.4653377532958984
3429,1749570857.588514,1.3685804605484009
3431,1749570858.71475,1.324220895767212
